id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,metodo_pago,canal_venta
7984,2025-09-04,67,22,1,1332742,15,Efectivo,Marketplace
7985,2025-08-01,103,91,1,635249,0,Transferencia,WhatsApp
7986,2025-06-22,331,60,3,1760690,0,Tarjeta Débito,Página Web
7987,2024-07-06,295,95,2,4324211,5,PSE,WhatsApp
7988,2024-12-28,1,42,1,4291328,0,Tarjeta Débito,Marketplace
7989,2026-05-21,371,53,3,548491,10,Tarjeta Débito,Marketplace
7990,2024-06-05,82,31,1,451193,0,PSE,Marketplace
7991,2025-12-24,55,81,1,3851834,0,Tarjeta Débito,Página Web
7992,2024-07-30,41,70,3,4073868,0,PSE,Página Web
7993,2026-01-05,94,62,3,2445468,5,Transferencia,Página Web
7994,2024-06-09,262,43,5,1138328,0,Efectivo,Página Web
7995,2025-07-17,491,70,4,4073868,15,Efectivo,Página Web
7996,2024-05-05,233,40,5,1325409,0,PSE,Tienda Física
7997,2025-03-06,124,99,1,4401891,0,Tarjeta Crédito,WhatsApp
7998,2024-01-15,419,96,5,2292397,0,Efectivo,Página Web
7999,2025-09-07,171,94,1,3952690,0,Efectivo,WhatsApp
8000,2026-02-27,25,30,3,4502999,20,Tarjeta Débito,Marketplace
8001,2026-01-20,153,12,2,4548008,15,Transferencia,Página Web
8002,2024-11-02,383,34,4,838602,0,Tarjeta Débito,Página Web
8003,2026-05-22,140,85,4,795244,0,Tarjeta Crédito,Tienda Física
8004,2026-01-03,148,92,1,2217151,0,Tarjeta Crédito,Página Web
8005,2026-03-01,68,23,4,3575970,15,Tarjeta Débito,Marketplace
8006,2025-03-02,314,17,3,1464736,5,Transferencia,WhatsApp
8007,2025-06-19,218,36,4,1076765,0,Tarjeta Crédito,WhatsApp
8008,2024-11-26,321,78,3,895758,15,Tarjeta Débito,Marketplace
8009,2025-02-08,479,12,5,4548008,15,Transferencia,WhatsApp
8010,2024-06-14,20,74,5,2013299,0,Tarjeta Débito,Página Web
8011,2026-05-12,183,67,3,1860613,0,Tarjeta Débito,Marketplace
8012,2026-05-20,265,54,1,4262489,15,Efectivo,Tienda Física
8013,2026-01-14,85,2,1,3555359,0,Tarjeta Crédito,Marketplace
8014,2024-11-01,196,63,1,2757403,15,Transferencia,Tienda Física
8015,2024-04-29,107,86,2,3212628,10,Efectivo,WhatsApp
8016,2025-09-25,355,78,1,895758,0,Efectivo,Página Web
8017,2025-09-15,284,51,1,1470311,0,Transferencia,Tienda Física
8018,2025-04-23,168,7,1,4560009,15,Transferencia,Marketplace
8019,2025-07-17,61,71,3,4354774,0,Tarjeta Crédito,Página Web
8020,2025-09-29,96,97,2,144092,15,Tarjeta Crédito,WhatsApp
8021,2025-11-23,316,14,3,3875208,5,Efectivo,Tienda Física
8022,2026-03-16,197,75,3,3197969,0,Transferencia,Tienda Física
8023,2025-06-26,318,67,1,1860613,0,Efectivo,Tienda Física
8024,2025-06-21,29,68,3,1842024,20,Tarjeta Crédito,Página Web
8025,2024-09-21,28,92,2,2217151,0,Tarjeta Crédito,WhatsApp
8026,2025-12-12,265,18,2,4048802,20,Tarjeta Crédito,Página Web
8027,2024-04-26,341,6,2,4854910,10,Efectivo,Página Web
8028,2024-08-11,229,92,2,2217151,0,Efectivo,WhatsApp
8029,2026-01-16,117,87,1,4184622,15,Efectivo,Página Web
8030,2026-03-12,497,39,3,4689225,5,Tarjeta Crédito,Página Web
8031,2025-08-05,275,99,1,4401891,15,Efectivo,WhatsApp
8032,2025-12-28,206,81,4,3851834,0,Tarjeta Débito,WhatsApp
8033,2025-04-20,168,83,1,1895435,10,Tarjeta Crédito,WhatsApp
8034,2026-05-13,81,69,3,3996367,0,Transferencia,Tienda Física
8035,2024-03-12,290,1,3,2164957,0,Transferencia,Tienda Física
8036,2024-07-28,51,83,4,1895435,0,Efectivo,WhatsApp
8037,2024-06-19,411,92,4,2217151,10,Tarjeta Débito,WhatsApp
8038,2024-02-29,92,56,5,3584838,0,Tarjeta Crédito,Marketplace
8039,2025-09-18,86,17,2,1464736,10,PSE,Marketplace
8040,2024-03-19,12,84,3,2755569,10,Tarjeta Crédito,Página Web
8041,2025-10-14,378,91,4,635249,5,Tarjeta Débito,Tienda Física
8042,2024-01-05,280,44,3,2029985,5,Transferencia,WhatsApp
8043,2026-05-21,419,95,2,4324211,0,Transferencia,Marketplace
8044,2024-03-20,77,81,1,3851834,20,Efectivo,Tienda Física
8045,2025-06-19,252,67,4,1860613,5,Tarjeta Crédito,Tienda Física
8046,2026-01-17,425,32,5,3905864,0,Tarjeta Débito,Marketplace
8047,2026-05-10,432,53,3,548491,10,Transferencia,Tienda Física
8048,2026-03-11,49,37,5,1648323,5,Tarjeta Débito,Página Web
8049,2024-01-26,191,40,5,1325409,0,Transferencia,WhatsApp
8050,2025-09-07,434,99,5,4401891,5,Tarjeta Crédito,Marketplace
8051,2024-03-12,437,19,1,3789305,0,Transferencia,Página Web
8052,2025-08-23,471,22,1,1332742,15,Transferencia,WhatsApp
8053,2025-12-20,285,42,2,4291328,0,Tarjeta Crédito,Tienda Física
8054,2025-10-20,281,52,1,3019382,0,Tarjeta Crédito,Marketplace
8055,2025-07-17,315,44,4,2029985,20,Efectivo,Tienda Física
8056,2024-03-16,401,57,5,1980185,0,Tarjeta Débito,Página Web
8057,2025-04-24,405,24,1,4728140,0,Tarjeta Débito,WhatsApp
8058,2025-05-18,307,57,1,1980185,10,Transferencia,Marketplace
8059,2025-02-10,358,7,1,4560009,20,Tarjeta Débito,Página Web
8060,2026-02-15,196,78,3,895758,10,Transferencia,Página Web
8061,2024-12-27,495,10,2,1728534,10,Tarjeta Crédito,WhatsApp
8062,2024-05-13,432,42,2,4291328,15,Tarjeta Crédito,Tienda Física
8063,2024-09-17,277,79,4,3804446,20,Efectivo,Tienda Física
8064,2024-09-14,259,56,2,3584838,0,Tarjeta Crédito,WhatsApp
8065,2024-10-26,378,21,5,4013212,0,Efectivo,Marketplace
8066,2024-12-01,39,84,1,2755569,0,Tarjeta Débito,WhatsApp
8067,2025-08-10,318,21,5,4013212,10,PSE,WhatsApp
8068,2025-01-19,290,96,3,2292397,0,Efectivo,WhatsApp
8069,2024-01-07,52,88,2,327418,10,Transferencia,WhatsApp
8070,2025-03-18,309,57,4,1980185,15,Tarjeta Crédito,Tienda Física
8071,2024-08-04,235,70,2,4073868,5,PSE,WhatsApp
8072,2025-05-04,40,99,3,4401891,0,Transferencia,WhatsApp
8073,2024-01-04,355,4,4,714960,0,Efectivo,WhatsApp
8074,2024-05-21,404,87,5,4184622,10,Tarjeta Crédito,Marketplace
8075,2024-01-31,35,23,3,3575970,0,Tarjeta Crédito,Marketplace
8076,2025-03-21,354,60,3,1760690,15,Efectivo,Página Web
8077,2025-09-23,30,94,1,3952690,0,Tarjeta Crédito,Marketplace
8078,2025-08-01,119,13,3,1099700,20,Transferencia,Página Web
8079,2024-10-14,62,76,2,3281679,0,Tarjeta Débito,Marketplace
8080,2025-03-30,415,50,4,2758077,0,Tarjeta Débito,WhatsApp
8081,2026-03-12,103,94,2,3952690,0,PSE,Página Web
8082,2025-05-24,216,59,4,4942713,15,Transferencia,Marketplace
8083,2025-06-07,111,9,2,962964,0,Transferencia,Página Web
8084,2024-04-04,421,82,1,4046034,0,Transferencia,Tienda Física
8085,2025-09-08,100,61,3,1040165,15,Tarjeta Débito,Marketplace
8086,2024-05-02,367,23,1,3575970,0,Efectivo,WhatsApp
8087,2026-02-21,240,91,3,635249,0,Tarjeta Débito,Página Web
8088,2025-08-15,87,2,2,3555359,10,Efectivo,WhatsApp
8089,2026-03-27,54,95,1,4324211,0,PSE,Página Web
8090,2025-12-09,287,61,4,1040165,15,Transferencia,Página Web
8091,2024-09-05,245,7,5,4560009,20,Tarjeta Débito,Página Web
8092,2025-09-26,351,38,2,3547481,0,Tarjeta Crédito,WhatsApp
8093,2025-03-12,217,46,1,165255,0,Transferencia,WhatsApp
8094,2025-12-13,433,3,1,3672960,15,Tarjeta Débito,Tienda Física
8095,2026-02-25,120,42,5,4291328,0,Transferencia,Tienda Física
8096,2024-04-21,439,22,3,1332742,0,Tarjeta Débito,Tienda Física
8097,2024-12-11,49,9,3,962964,0,Efectivo,WhatsApp
8098,2024-10-07,185,40,1,1325409,20,Tarjeta Débito,WhatsApp
8099,2025-10-05,233,62,1,2445468,10,Efectivo,Marketplace
8100,2024-05-05,315,56,2,3584838,0,PSE,Marketplace
8101,2024-11-17,64,50,2,2758077,10,PSE,Tienda Física
8102,2025-12-22,464,93,5,1694686,0,Tarjeta Débito,Marketplace
8103,2025-11-27,52,87,4,4184622,0,Tarjeta Débito,Tienda Física
8104,2025-05-07,470,7,5,4560009,10,Tarjeta Crédito,Página Web
8105,2024-07-13,149,46,1,165255,10,PSE,Página Web
8106,2026-02-20,485,91,5,635249,15,Tarjeta Débito,Marketplace
8107,2026-01-08,471,37,5,1648323,20,Tarjeta Débito,Tienda Física
8108,2024-04-14,190,49,2,4297587,10,PSE,Página Web
8109,2026-02-23,435,26,5,3919196,10,Tarjeta Débito,Tienda Física
8110,2026-03-04,487,6,1,4854910,15,Tarjeta Crédito,WhatsApp
8111,2024-05-05,119,97,4,144092,0,Transferencia,Tienda Física
8112,2025-12-12,93,13,3,1099700,15,Tarjeta Crédito,Página Web
8113,2024-11-07,114,88,5,327418,0,Efectivo,Tienda Física
8114,2025-07-21,228,43,4,1138328,5,Efectivo,Página Web
8115,2025-05-12,217,19,3,3789305,5,Transferencia,Marketplace
8116,2026-04-22,420,92,5,2217151,20,Efectivo,Tienda Física
8117,2024-02-27,252,21,1,4013212,0,Tarjeta Débito,Página Web
8118,2024-08-09,404,48,2,1836632,10,Tarjeta Débito,Página Web
8119,2026-03-01,432,96,4,2292397,0,PSE,Marketplace
8120,2024-11-22,120,7,5,4560009,10,Tarjeta Crédito,Página Web
8121,2026-04-24,61,56,4,3584838,0,Tarjeta Débito,WhatsApp
8122,2024-12-05,396,45,1,1843572,20,Transferencia,Marketplace
8123,2024-01-11,356,37,3,1648323,0,PSE,Página Web
8124,2025-12-29,339,99,4,4401891,0,Transferencia,Marketplace
8125,2025-08-31,364,28,1,1820471,0,Tarjeta Crédito,WhatsApp
8126,2026-02-16,352,9,1,962964,0,Transferencia,Marketplace
8127,2025-07-08,307,60,5,1760690,5,Tarjeta Débito,Marketplace
8128,2025-03-06,353,75,5,3197969,0,Transferencia,Marketplace
8129,2025-12-16,466,16,1,3834068,20,Tarjeta Débito,Marketplace
8130,2025-08-22,253,45,1,1843572,5,Efectivo,Página Web
8131,2025-08-14,393,85,2,795244,5,Tarjeta Crédito,WhatsApp
8132,2025-02-24,470,85,3,795244,20,Transferencia,Tienda Física
8133,2024-03-07,368,15,2,4265569,0,Transferencia,Tienda Física
8134,2025-07-29,409,63,1,2757403,15,Efectivo,Tienda Física
8135,2024-07-21,439,25,2,890972,0,Tarjeta Crédito,Marketplace
8136,2025-06-07,496,8,1,506538,5,Transferencia,Tienda Física
8137,2024-10-04,193,55,4,1282188,15,Efectivo,Marketplace
8138,2024-04-20,466,70,5,4073868,20,Transferencia,WhatsApp
8139,2025-03-06,221,22,3,1332742,0,Transferencia,Página Web
8140,2024-11-11,240,32,2,3905864,0,Efectivo,WhatsApp
8141,2025-02-19,114,60,2,1760690,0,Efectivo,WhatsApp
8142,2025-09-03,233,40,4,1325409,0,PSE,Marketplace
8143,2024-08-27,147,92,5,2217151,20,PSE,Tienda Física
8144,2026-01-31,97,49,2,4297587,0,Tarjeta Crédito,Página Web
8145,2025-04-08,119,57,2,1980185,0,Tarjeta Débito,WhatsApp
8146,2026-02-02,105,57,1,1980185,0,Transferencia,Página Web
8147,2024-10-23,144,88,2,327418,5,Tarjeta Débito,Tienda Física
8148,2025-04-24,269,21,3,4013212,10,Tarjeta Crédito,Página Web
8149,2025-12-07,124,24,5,4728140,0,PSE,WhatsApp
8150,2024-10-06,422,1,1,2164957,20,Tarjeta Débito,Página Web
8151,2026-05-24,81,66,4,2139371,0,PSE,Página Web
8152,2024-07-14,416,82,5,4046034,0,Efectivo,Marketplace
8153,2024-06-14,329,81,3,3851834,0,Efectivo,Marketplace
8154,2024-07-17,477,72,3,1635665,10,Transferencia,WhatsApp
8155,2026-01-31,379,13,1,1099700,20,PSE,Marketplace
8156,2025-06-18,231,26,4,3919196,15,Transferencia,Marketplace
8157,2025-09-09,6,49,1,4297587,5,PSE,Tienda Física
8158,2025-03-05,48,44,5,2029985,0,Tarjeta Crédito,Marketplace
8159,2024-11-05,149,40,3,1325409,20,PSE,Tienda Física
8160,2025-02-02,87,68,1,1842024,15,Efectivo,Página Web
8161,2024-08-12,274,55,5,1282188,0,Tarjeta Crédito,Tienda Física
8162,2025-01-14,489,48,1,1836632,0,PSE,Página Web
8163,2024-07-13,475,28,4,1820471,0,Tarjeta Débito,Tienda Física
8164,2025-03-05,299,20,4,1796766,15,PSE,Tienda Física
8165,2025-04-02,190,1,5,2164957,0,Transferencia,Marketplace
8166,2025-02-21,150,12,4,4548008,10,Efectivo,Página Web
8167,2025-06-27,310,93,1,1694686,0,Efectivo,Tienda Física
8168,2025-11-25,217,68,2,1842024,5,Efectivo,WhatsApp
8169,2024-06-21,112,57,1,1980185,0,Tarjeta Débito,Tienda Física
8170,2025-09-26,322,12,4,4548008,15,PSE,Página Web
8171,2025-07-13,350,13,5,1099700,0,Tarjeta Débito,Página Web
8172,2024-03-30,173,11,2,4597473,0,Tarjeta Débito,Página Web
8173,2025-07-30,404,85,4,795244,0,Tarjeta Crédito,Tienda Física
8174,2025-05-04,385,86,1,3212628,10,PSE,WhatsApp
8175,2026-04-07,23,45,5,1843572,0,Transferencia,Marketplace
8176,2024-04-05,183,94,5,3952690,20,Efectivo,Tienda Física
8177,2024-05-15,163,41,2,2136354,0,PSE,Página Web
8178,2024-11-22,148,40,3,1325409,0,Tarjeta Crédito,Marketplace
8179,2024-07-27,71,65,4,618120,10,Tarjeta Crédito,WhatsApp
8180,2026-02-03,272,72,2,1635665,15,PSE,Marketplace
8181,2025-03-13,218,13,1,1099700,15,PSE,Tienda Física
8182,2025-08-31,223,75,1,3197969,20,Efectivo,Marketplace
8183,2025-03-09,124,99,4,4401891,0,Transferencia,Tienda Física
8184,2024-05-15,214,61,4,1040165,10,Transferencia,Marketplace
8185,2024-06-14,316,83,1,1895435,20,Transferencia,WhatsApp
8186,2025-07-16,434,64,4,3846738,0,Transferencia,WhatsApp
8187,2024-02-02,23,59,3,4942713,0,Tarjeta Crédito,Página Web
8188,2024-07-25,163,27,3,3381540,0,Tarjeta Crédito,WhatsApp
8189,2025-11-07,102,14,2,3875208,5,Efectivo,Página Web
8190,2024-11-06,186,89,4,350966,0,Transferencia,Marketplace
8191,2026-04-07,4,7,3,4560009,15,Tarjeta Crédito,Tienda Física
8192,2024-07-02,170,92,3,2217151,0,Efectivo,Página Web
8193,2024-03-14,3,8,1,506538,0,Efectivo,Marketplace
8194,2024-05-11,331,42,4,4291328,5,Transferencia,WhatsApp
8195,2025-08-01,403,18,1,4048802,0,Transferencia,Página Web
8196,2024-10-04,131,80,2,1604369,10,Transferencia,Marketplace
8197,2025-05-18,5,14,1,3875208,15,Transferencia,Marketplace
8198,2024-10-29,84,26,2,3919196,20,Tarjeta Crédito,Tienda Física
8199,2024-02-23,327,52,4,3019382,0,Efectivo,Página Web
8200,2024-12-05,83,96,2,2292397,20,PSE,WhatsApp
8201,2024-01-10,124,69,4,3996367,5,Tarjeta Crédito,Marketplace
8202,2024-09-22,321,35,5,3267646,0,Tarjeta Crédito,Página Web
8203,2025-12-10,1,27,5,3381540,5,Efectivo,Página Web
8204,2024-07-03,2,74,3,2013299,0,Transferencia,Marketplace
8205,2024-01-31,220,68,3,1842024,20,Efectivo,WhatsApp
8206,2025-11-19,463,37,2,1648323,0,Tarjeta Crédito,Marketplace
8207,2024-02-26,427,7,2,4560009,0,Transferencia,Página Web
8208,2025-02-23,194,66,5,2139371,0,PSE,WhatsApp
8209,2026-01-15,50,66,5,2139371,10,Transferencia,WhatsApp
8210,2025-06-10,420,45,3,1843572,0,Tarjeta Débito,Tienda Física
8211,2024-07-15,232,90,3,3591086,5,PSE,Página Web
8212,2026-02-15,378,60,2,1760690,15,Tarjeta Crédito,Página Web
8213,2024-04-20,338,84,1,2755569,0,Tarjeta Débito,Página Web
8214,2024-05-17,154,54,5,4262489,20,Transferencia,Tienda Física
8215,2026-01-14,154,24,4,4728140,10,Transferencia,WhatsApp
8216,2026-05-02,151,70,5,4073868,20,Tarjeta Crédito,Página Web
8217,2024-02-17,415,97,3,144092,0,Transferencia,WhatsApp
8218,2024-12-03,181,26,5,3919196,20,Efectivo,Página Web
8219,2026-01-11,87,19,1,3789305,0,Tarjeta Débito,Marketplace
8220,2024-09-11,402,23,2,3575970,10,Tarjeta Crédito,Página Web
8221,2025-11-13,146,1,3,2164957,0,PSE,WhatsApp
8222,2025-03-27,382,1,4,2164957,0,Efectivo,Marketplace
8223,2024-02-28,2,32,5,3905864,5,Tarjeta Crédito,Tienda Física
8224,2025-06-09,282,5,1,2037450,5,PSE,Página Web
8225,2025-03-22,390,87,5,4184622,0,Transferencia,Tienda Física
8226,2024-12-09,116,50,1,2758077,15,Tarjeta Crédito,Marketplace
8227,2024-08-19,242,31,5,451193,5,PSE,Marketplace
8228,2026-01-29,494,98,3,3053445,0,Tarjeta Crédito,WhatsApp
8229,2024-01-24,166,73,4,1083463,0,Transferencia,WhatsApp
8230,2025-01-30,143,66,5,2139371,0,PSE,Marketplace
8231,2024-02-20,333,51,5,1470311,15,Tarjeta Crédito,WhatsApp
8232,2025-01-07,120,67,2,1860613,10,Tarjeta Crédito,Tienda Física
8233,2026-02-06,317,39,3,4689225,0,Transferencia,Página Web
8234,2024-02-16,312,95,4,4324211,5,Tarjeta Débito,WhatsApp
8235,2024-04-27,344,78,1,895758,20,Efectivo,Página Web
8236,2026-01-19,44,50,3,2758077,0,PSE,Tienda Física
8237,2025-02-14,391,64,3,3846738,0,Tarjeta Débito,Página Web
8238,2024-12-06,236,21,4,4013212,0,Tarjeta Crédito,WhatsApp
8239,2025-06-02,237,7,5,4560009,0,Transferencia,Tienda Física
8240,2025-09-05,290,21,1,4013212,20,Tarjeta Crédito,Tienda Física
8241,2026-02-10,137,10,5,1728534,0,Tarjeta Débito,WhatsApp
8242,2024-03-09,281,40,4,1325409,0,Transferencia,WhatsApp
8243,2024-12-26,234,19,5,3789305,10,Transferencia,Tienda Física
8244,2024-02-14,291,58,2,1290260,0,Transferencia,WhatsApp
8245,2025-11-03,418,88,4,327418,10,Transferencia,Tienda Física
8246,2024-03-19,289,44,5,2029985,0,Transferencia,WhatsApp
8247,2026-03-16,283,61,2,1040165,10,Tarjeta Crédito,WhatsApp
8248,2024-07-08,175,88,4,327418,0,Transferencia,WhatsApp
8249,2025-04-27,69,44,1,2029985,10,Tarjeta Débito,Página Web
8250,2025-11-11,374,88,5,327418,10,Transferencia,Página Web
8251,2024-01-23,168,96,3,2292397,10,PSE,Página Web
8252,2024-05-31,72,63,1,2757403,0,Efectivo,Página Web
8253,2024-10-05,249,94,1,3952690,0,Tarjeta Crédito,Tienda Física
8254,2024-05-06,201,79,1,3804446,10,Tarjeta Débito,Marketplace
8255,2025-12-11,369,91,2,635249,15,Tarjeta Crédito,WhatsApp
8256,2024-04-08,9,28,1,1820471,0,PSE,Página Web
8257,2024-03-03,125,43,2,1138328,15,Tarjeta Crédito,Tienda Física
8258,2026-04-01,413,12,3,4548008,0,Tarjeta Débito,Página Web
8259,2025-07-25,128,49,3,4297587,0,Tarjeta Crédito,Página Web
8260,2024-09-28,42,81,3,3851834,0,Tarjeta Crédito,WhatsApp
8261,2025-07-09,374,66,5,2139371,0,PSE,WhatsApp
8262,2025-01-02,500,36,3,1076765,5,Tarjeta Débito,Marketplace
8263,2025-05-16,240,11,2,4597473,0,Efectivo,Marketplace
8264,2024-06-24,400,72,4,1635665,20,Transferencia,WhatsApp
8265,2025-02-15,161,77,4,1311330,0,PSE,Marketplace
8266,2024-11-22,68,26,5,3919196,0,Efectivo,Página Web
8267,2026-03-03,460,51,5,1470311,10,Transferencia,Marketplace
8268,2024-11-07,249,4,3,714960,15,PSE,Marketplace
8269,2024-02-14,60,43,2,1138328,20,Efectivo,Marketplace
8270,2025-12-18,353,66,3,2139371,5,PSE,Página Web
8271,2024-09-05,145,50,4,2758077,20,Tarjeta Débito,Página Web
8272,2026-05-05,269,78,1,895758,15,Tarjeta Débito,Página Web
8273,2024-06-25,388,26,1,3919196,0,Tarjeta Débito,Página Web
8274,2025-12-02,332,53,2,548491,0,Efectivo,Marketplace
8275,2024-03-07,191,37,1,1648323,20,Tarjeta Débito,Marketplace
8276,2024-05-10,204,90,2,3591086,0,Tarjeta Débito,Marketplace
8277,2025-07-08,172,80,4,1604369,10,Tarjeta Débito,WhatsApp
8278,2026-03-11,147,30,2,4502999,5,Tarjeta Débito,Marketplace
8279,2025-11-15,137,9,1,962964,0,Tarjeta Débito,Marketplace
8280,2024-03-05,157,5,2,2037450,0,Transferencia,WhatsApp
8281,2026-05-06,211,97,4,144092,20,Transferencia,Tienda Física
8282,2026-05-10,327,1,1,2164957,15,Tarjeta Débito,Página Web
8283,2025-01-19,357,84,5,2755569,0,PSE,Marketplace
8284,2026-02-20,15,22,2,1332742,0,PSE,Marketplace
8285,2025-11-23,261,92,1,2217151,0,Transferencia,Tienda Física
8286,2024-08-14,260,10,2,1728534,20,PSE,Marketplace
8287,2025-03-22,489,48,4,1836632,15,Efectivo,WhatsApp
8288,2025-01-04,412,70,5,4073868,15,Transferencia,Tienda Física
8289,2025-12-17,486,30,1,4502999,0,Transferencia,WhatsApp
8290,2024-11-14,219,81,3,3851834,0,Tarjeta Crédito,Tienda Física
8291,2024-11-28,206,93,1,1694686,0,Tarjeta Crédito,WhatsApp
8292,2026-03-26,283,16,4,3834068,5,PSE,Página Web
8293,2026-03-13,292,90,4,3591086,0,Tarjeta Débito,Tienda Física
8294,2024-05-05,189,82,5,4046034,20,Transferencia,Marketplace
8295,2025-02-13,144,24,4,4728140,0,Tarjeta Débito,Marketplace
8296,2024-07-15,217,81,2,3851834,10,Transferencia,Página Web
8297,2025-05-11,265,48,3,1836632,0,PSE,WhatsApp
8298,2024-01-27,6,32,3,3905864,0,Tarjeta Crédito,Página Web
8299,2024-01-10,100,44,1,2029985,10,Tarjeta Débito,WhatsApp
8300,2025-01-07,350,95,3,4324211,10,Efectivo,Página Web
8301,2024-12-10,91,57,1,1980185,10,Tarjeta Débito,Página Web
8302,2025-03-17,93,4,1,714960,5,PSE,Página Web
8303,2025-07-22,171,66,2,2139371,0,Transferencia,Marketplace
8304,2025-01-25,453,80,2,1604369,0,Efectivo,Página Web
8305,2024-08-17,488,53,1,548491,0,Efectivo,Página Web
8306,2026-05-23,438,78,5,895758,15,PSE,Marketplace
8307,2025-06-27,89,73,4,1083463,5,Transferencia,Página Web
8308,2026-03-31,418,95,3,4324211,0,Tarjeta Crédito,WhatsApp
8309,2026-04-22,421,30,1,4502999,5,PSE,Página Web
8310,2025-07-19,485,99,2,4401891,0,Transferencia,WhatsApp
8311,2024-01-21,400,99,3,4401891,0,PSE,Página Web
8312,2024-01-04,107,43,5,1138328,20,PSE,Marketplace
8313,2026-02-15,40,47,4,2140666,0,Tarjeta Débito,Página Web
8314,2024-05-21,460,54,3,4262489,15,PSE,Tienda Física
8315,2025-05-20,190,47,5,2140666,10,Efectivo,WhatsApp
8316,2025-09-09,120,15,5,4265569,0,Transferencia,Tienda Física
8317,2025-01-12,400,80,4,1604369,20,Transferencia,Página Web
8318,2024-06-08,234,10,5,1728534,0,Tarjeta Débito,Marketplace
8319,2025-12-01,153,32,5,3905864,15,PSE,Página Web
8320,2024-04-10,32,69,3,3996367,20,Efectivo,Marketplace
8321,2025-12-06,420,47,1,2140666,5,Transferencia,Página Web
8322,2025-12-18,104,98,3,3053445,5,Tarjeta Crédito,WhatsApp
8323,2024-12-15,240,27,3,3381540,0,Tarjeta Crédito,Página Web
8324,2025-05-22,35,7,3,4560009,0,PSE,Tienda Física
8325,2025-04-25,435,26,1,3919196,5,PSE,WhatsApp
8326,2026-05-01,415,29,5,2261412,0,PSE,Página Web
8327,2025-04-28,425,81,2,3851834,20,Tarjeta Débito,WhatsApp
8328,2026-04-13,347,37,4,1648323,15,Efectivo,Página Web
8329,2025-03-22,276,40,3,1325409,0,Tarjeta Crédito,Página Web
8330,2025-03-24,492,67,4,1860613,5,Efectivo,Marketplace
8331,2024-06-08,223,54,5,4262489,0,Tarjeta Crédito,Página Web
8332,2024-03-02,84,63,2,2757403,10,PSE,Página Web
8333,2025-05-06,241,87,1,4184622,20,Efectivo,Página Web
8334,2026-04-14,308,64,2,3846738,0,Efectivo,Marketplace
8335,2024-01-11,30,86,5,3212628,5,Efectivo,WhatsApp
8336,2026-02-26,196,8,5,506538,5,Tarjeta Crédito,WhatsApp
8337,2025-03-08,367,100,2,3105751,15,Efectivo,WhatsApp
8338,2025-09-26,73,35,3,3267646,5,Tarjeta Débito,WhatsApp
8339,2025-09-07,360,9,2,962964,0,Tarjeta Crédito,Marketplace
8340,2025-08-30,172,82,5,4046034,5,Tarjeta Débito,Tienda Física
8341,2024-04-02,489,68,4,1842024,20,PSE,Tienda Física
8342,2024-09-29,207,66,4,2139371,10,Transferencia,Página Web
8343,2025-10-09,265,38,1,3547481,0,Tarjeta Débito,Página Web
8344,2025-09-09,194,56,2,3584838,0,Tarjeta Crédito,WhatsApp
8345,2024-11-12,388,91,4,635249,15,Transferencia,Marketplace
8346,2025-03-21,399,36,3,1076765,5,Tarjeta Crédito,Página Web
8347,2025-05-03,365,10,2,1728534,0,Tarjeta Débito,Marketplace
8348,2024-01-07,427,60,1,1760690,15,Efectivo,WhatsApp
8349,2024-07-22,277,74,2,2013299,20,Tarjeta Crédito,Marketplace
8350,2024-06-02,195,1,2,2164957,0,Tarjeta Crédito,Marketplace
8351,2025-08-06,450,77,4,1311330,20,Tarjeta Débito,Marketplace
8352,2025-01-13,413,8,5,506538,20,Tarjeta Crédito,Marketplace
